price,make_bin_1,make_bin_2,make_bin_3,make_bin_4,make_bin_5,make_bin_6,model_bin_1,model_bin_2,model_bin_3,model_bin_4,model_bin_5,model_bin_6,model_bin_7,model_bin_8,model_bin_9,model_bin_10,model_bin_11
64550.0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1
179890.0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1
171330.0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1
156890.0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
161100.0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0
78600.0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0
51400.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
750000.0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
56400.0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
57450.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
308090.0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0
105990.0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0
57100.0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
56400.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
126290.0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0
64000.0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0
58500.0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0
126000.0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0
94000.0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0
44510.0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0
41435.0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
47800.0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0
49000.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
46920.0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0
45920.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0
41650.0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
47050.0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0
35920.0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
42200.0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
38630.0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1
37230.0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1
37230.0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
36170.0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1
57575.0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0
61600.0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0
58400.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0
49000.0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0
45760.0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0
34770.0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1
43605.0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
64960.0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
56610.0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
49000.0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0
45500.0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
41600.0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0
7300.0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
7300.0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
20000.0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0
19730.0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
17870.0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
15530.0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1
56100.0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
52600.0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
51200.0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
47700.0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
49000.0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
45500.0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
41600.0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
16980.0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
17270.0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
37120.0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0
34120.0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0
16450.0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1
13860.0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
13630.0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
16610.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
12160.0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
11700.0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
15460.0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1
15280.0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1
15190.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
8150.0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
9240.0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
12230.0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
15190.0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
32900.0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0
32920.0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0
30600.0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
23640.0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0
29350.0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0
37150.0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0
48700.0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
48700.0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
27700.0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
52600.0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
46250.0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
68200.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
13080.0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1
48800.0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0
46700.0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0
24500.0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0
27500.0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0
29150.0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0
24450.0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0
55750.0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0
23510.0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0
23450.0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0
36310.0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
35530.0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0
32490.0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0
32420.0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
34460.0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0
30010.0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0
29950.0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
23540.0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0
23470.0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0
22590.0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0
22540.0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0
17000.0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
536530.0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
26700.0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0
35600.0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0
35600.0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0
32350.0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0
42340.0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0
67700.0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0
170000.0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0
30720.0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0
52620.0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0
51220.0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0
48020.0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0
29160.0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0
44450.0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0
16000.0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
18000.0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
35885.0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
63000.0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0
42700.0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0
19690.0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0
21690.0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0
19990.0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0
26400.0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0
28190.0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0
52780.0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
51785.0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
49885.0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
48885.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
34790.0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0
32490.0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0
31390.0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0
39590.0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
37690.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
38890.0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0
31790.0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0
44450.0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0
52700.0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
52400.0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0
48500.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0
14000.0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
18380.0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
49890.0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0
17490.0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0
15050.0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0
34900.0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0
31500.0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0
63530.0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0
43190.0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
43190.0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
51190.0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
54690.0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0
60190.0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
54190.0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
47190.0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0
55870.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
53690.0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
50190.0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
47190.0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0
43190.0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
33490.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
28990.0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
27490.0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
26090.0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
38640.0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0
43020.0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0
45210.0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
35360.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
38900.0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0
38900.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
42860.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
22700.0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0
57760.0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0
31990.0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
35210.0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0
57800.0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
49990.0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1
52900.0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0
27590.0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
49870.0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0
18250.0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1
39990.0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
39990.0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
56900.0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0
229000.0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
113540.0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
113540.0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
25600.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
37890.0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
17700.0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
37400.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
44200.0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0
44200.0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0
90200.0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0
37400.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
87320.0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0
97000.0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0
75000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0
69000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0
77800.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0
100800.0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0
179900.0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0
62020.0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0
43500.0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0
222000.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0
45900.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
55600.0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0
58200.0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0
55200.0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0
90800.0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0
73700.0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0
90800.0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0
120900.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
118900.0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0
58900.0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0
225000.0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0
55900.0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
42400.0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
45900.0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0
50900.0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
90800.0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
32500.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
105000.0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0
37500.0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
40000.0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0
43900.0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0
114500.0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0
105300.0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
44900.0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
39900.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
36400.0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
32900.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
28900.0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
26900.0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
36100.0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0
25000.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
17195.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
1100000.0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0
138500.0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0
39990.0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0
81000.0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0
49000.0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0
46000.0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0
56000.0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0
65400.0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0
65970.0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1
51000.0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0
50130.0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
29210.0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0
38290.0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
35500.0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0
43360.0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0
38340.0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0
32790.0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0
63570.0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0
54970.0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0
97810.0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0
89455.0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0
85585.0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0
73910.0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0
62645.0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0
56625.0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0
76865.0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0
53790.0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0
50100.0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0
27770.0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
75975.0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0
61410.0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0
54060.0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0
54155.0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0
60200.0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0
38500.0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0
44655.0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0
37340.0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0
35615.0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0
32650.0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
30930.0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0
29215.0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0
69185.0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
66895.0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0
249600.0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0
57400.0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0
102310.0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0
60280.0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
72720.0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
73680.0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0
76560.0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0
77520.0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0
110000.0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0
110000.0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0
114470.0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0
113050.0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0
87550.0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0
50000.0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0
37500.0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0
39800.0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0
209600.0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
55300.0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0
243720.0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0
85600.0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0
81850.0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0
